"scale","quad_id","sa_entropy","boot_sd","boot_cv","boot_se","env_elev","crown_equivalent_individuals","present_species_count","composition_cluster","composition_type","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"10m","823_d",2.69901648077516,0.00931612670764739,0.00345167462814892,0.00111349011691644,243.454952892703,3.01936626482669,3,"10m_C6","CACA38+FRAMCO+ACSA3C",8480,0.0614115334825397,0.0630875900387764,0.0131308493361503,8480,0.0256898240545282,8480,0.050635186445953,8480,0.119055969995177,8480,0.531483949939738
"10m","824_a",2.84014200866715,0.0102918753771683,0.00362371858370497,0.00123011438944958,244.727843037026,0.86654014697623,3,"10m_C6","CACA38+FRAMCO+ACSA3C",7730,0.0610813750732415,0.0612773839384317,0.0153113142315025,7730,0.0227484076537084,7730,0.0495564311471871,7730,0.112571651601028,7730,0.469331525030104
"10m","824_b",2.64808698823559,0.159999383947954,0.0604207432228507,0.0191235841170473,247.704285025121,1.93420511440483,6,"10m_C1","QUAL+FRAMCO+QURU",8511,0.0630259340399844,0.0629124566912651,0.0140162295025037,8511,0.0245209413961191,8511,0.0512128130594298,8511,0.124028574385756,8511,0.552460803355163
"10m","824_c",2.80466914181311,0.0124408268203766,0.00443575558874444,0.00148696321394887,249.566365304283,1.50377555465358,5,"10m_C6","CACA38+FRAMCO+ACSA3C",8659,0.0637305411453703,0.0640090107917786,0.0145958928959745,8659,0.0220396753197559,8659,0.0513250202418789,8659,0.119294517127284,8659,0.497154370316293
"10m","824_d",2.73978562256685,0.115968770265679,0.0423276804252409,0.0138609192010867,247.111688575617,1.81513423145976,4,"10m_C6","CACA38+FRAMCO+ACSA3C",8864,0.0611460037472312,0.06050680950284,0.0146178461424087,8864,0.0218127223831281,8864,0.048814572852681,8864,0.118578513384588,8864,0.496546915333705
"10m","9_a",2.93963221118558,0.0123986282631067,0.00421774813050721,0.00148191952165671,234.95295727531,3.57700554441428,4,"10m_C3","QUAL+ACSA3C+CACA38",8790,0.0579167984947308,0.0579384565353394,0.0119964101403449,8790,0.0225644400516943,8790,0.0479520432395395,8790,0.115362397389341,8790,0.492786849935833
"10m","9_b",2.93151658285243,0.00935480726174838,0.00319111524610445,0.00111811332740508,235.900366115323,2.33177053273289,3,"10m_C6","CACA38+FRAMCO+ACSA3C",8946,0.0595333155660176,0.0601083301007748,0.01133515053735,8946,0.0231574720813162,8946,0.0493225083856296,8946,0.116472170534805,8946,0.493577680169467
"10m","9_c",2.81977898647868,0.0119499241685135,0.00423789390083954,0.00142828912455839,237.721734763571,2.3529499685153,3,"10m_C6","CACA38+FRAMCO+ACSA3C",9118,0.061493803737397,0.0626801513135433,0.0102783428358917,9118,0.0223482573310121,9118,0.0501245523981202,9118,0.120084263934969,9118,0.505268495728779
"10m","9_d",2.8128574698224,0.0110970628710056,0.00394512092776114,0.00132635270230084,236.261387533342,3.67007749635852,6,"10m_C1","QUAL+FRAMCO+QURU",9244,0.0602454266100654,0.0608691535890102,0.0107989208245742,9244,0.0224313117153721,9244,0.049744761645425,9244,0.115890511778783,9244,0.491609922253701
"10m","900_a",2.90815029711118,0.0077889865524784,0.00267833012627154,0.000930961956524305,204.110860439658,2.54000497304186,7,"10m_C4","FRAMCO+AEFL+QUMU",4466,0.0590618476384239,0.058954956009984,0.0174518986651803,4466,0.0178197550136061,4466,0.0463984917561999,4466,0.107504370505376,4466,0.451600269712558
"10m","900_b",3.03261135870161,0.290934899262594,0.0959354380929166,0.0347733715052472,206.094875259229,4.54192169823297,8,"10m_C4","FRAMCO+AEFL+QUMU",2842,0.0488378383706859,0.0467890612781048,0.013170606995557,2842,0.0147265996053748,2842,0.038702293268288,2842,0.086373162009681,2842,0.352390066680656
"10m","900_c",3.09586306157801,0.0078134070301715,0.00252382191161546,0.000933880761883546,204.910355022353,3.41173400975154,7,"10m_C1","QUAL+FRAMCO+QURU",4996,0.0476177973692135,0.0454606637358665,0.0120377407693196,4996,0.0151163325900209,4996,0.0379377346339572,4996,0.0899643826778087,4996,0.377476194846023
"10m","900_d",2.97675120579494,0.00769065443189751,0.00258357313064184,0.000919209020150825,206.027155541894,1.63105693022816,5,"10m_C1","QUAL+FRAMCO+QURU",6369,0.0543074881446513,0.0528083555400372,0.0150406010133731,6369,0.0193678867987576,6369,0.0436942187887777,6369,0.101146220657149,6369,0.43108027396311
"10m","901_a",3.04711314612215,0.176777985525694,0.0580149069130129,0.0211290105800811,207.744383600552,4.09881423223499,5,"10m_C3","QUAL+ACSA3C+CACA38",3711,0.0520604851562053,0.0500523969531059,0.0145818995401698,3711,0.0170560882601719,3711,0.0415402994810671,3711,0.0950453473917377,3711,0.399530506635577
"10m","901_b",2.92367456044219,0.138346565824127,0.0473194136228361,0.016535577347616,205.32469271474,1.1287414868891,7,"10m_C1","QUAL+FRAMCO+QURU",6703,0.050230876879838,0.0487924553453922,0.0123149053254298,6703,0.0152318623738511,6703,0.0401551534629221,6703,0.0930918591063154,6703,0.387834863474104
"10m","901_c",2.9433983628028,0.0100218200891125,0.00340484666151999,0.00119783660881094,206.975180929737,1.31703345410656,3,"10m_C3","QUAL+ACSA3C+CACA38",7136,0.0538580132258906,0.0515080075711012,0.0163905079724188,7136,0.015233160368785,7136,0.0426735410275853,7136,0.099358095816986,7136,0.428187902029301
"10m","901_d",2.89473795012806,0.00620907589067457,0.00214495266847898,0.000742126514206268,208.943497758171,1.09475540712237,4,"10m_C2","FAGR+LIST2+LITU",5789,0.0534830607511174,0.0520618855953217,0.0151220052398682,5789,0.015536532185977,5789,0.0420594701748777,5789,0.101608212615591,5789,0.438896187244018
"10m","902_a",2.85795513165807,0.00925002490239234,0.00323658856639427,0.00110558944003949,209.64064602446,3.30097141087388,4,"10m_C2","FAGR+LIST2+LITU",6772,0.0545413283280791,0.0532026924192905,0.014774396895408,6772,0.0169042018102974,6772,0.0430112885582348,6772,0.101053973109358,6772,0.438363847251887
"10m","902_b",2.88573997153073,0.00910671270993347,0.00315576344361437,0.00108846035679016,208.12895070582,3.97740578115368,6,"10m_C2","FAGR+LIST2+LITU",7603,0.0604881296044809,0.0595961101353168,0.0173158530306895,7603,0.0160083340864861,7603,0.0465216123181997,7603,0.107160430888108,7603,0.448523701064981
"10m","902_c",2.77502960705403,0.00866257161651854,0.0031216141242236,0.0010353753426471,208.254075125621,2.24056300886158,2,"10m_C2","FAGR+LIST2+LITU",6609,0.0636069222820822,0.0617387108504772,0.0202913515381972,6609,0.0164303122069305,6609,0.0494371883451288,6609,0.109921890660022,6609,0.459945614444455
"10m","902_d",2.86881453296927,0.00978129426066202,0.00340952478741741,0.00116908827366616,210.401955368243,4.29815871553982,5,"10m_C2","FAGR+LIST2+LITU",6375,0.055794497826228,0.0552252344787121,0.0153730649174395,6375,0.0151152339433533,6375,0.0434110691256519,6375,0.102167280494127,6375,0.439457011821282
"10m","903_a",2.85346629204337,0.00758510806063581,0.00265820839790054,0.000906593815896484,211.07800341246,5.38928577842249,4,"10m_C2","FAGR+LIST2+LITU",7022,0.0604682006851704,0.0575921591371298,0.0206750020326222,7022,0.0155828950770513,7022,0.0470132069808219,7022,0.104078422372267,7022,0.431913532345566
"10m","903_b",2.81912441663264,0.00734644694682313,0.00260593214810939,0.000878068356780031,209.155235499621,1.35988248761072,2,"10m_C2","FAGR+LIST2+LITU",5428,0.0531054008607983,0.0522798486053944,0.0141842069267865,5428,0.0141120101558941,5428,0.0414481058087869,5428,0.0985203749170931,5428,0.431132756277271
"10m","903_c",2.82781214585096,0.0096444179058437,0.00341055820132687,0.00115272842014413,209.406792052433,2.38832264203025,4,"10m_C2","FAGR+LIST2+LITU",6925,0.0613473465651381,0.0613848455250263,0.0169491530898292,6925,0.017739533809874,6925,0.0485468848684756,6925,0.109730513109597,6925,0.45539726647329
"10m","903_d",2.82035832034156,0.00879467919520785,0.00311828434414772,0.00105116521840304,211.406658738349,0.530585795054688,2,"10m_C2","FAGR+LIST2+LITU",6377,0.0609820683466167,0.0609523914754391,0.016946898959995,6377,0.0179511216246181,6377,0.0480039619908425,6377,0.10697892238898,6377,0.452580903267176
"10m","904_a",2.78379687102427,0.00890694737550477,0.00319956799586011,0.00106458383250392,212.377588002581,1.16605662093469,3,"10m_C2","FAGR+LIST2+LITU",6459,0.0618063733740121,0.0609800443053246,0.0174855109147906,6459,0.0202753767484207,6459,0.0494901261179435,6459,0.110685077654751,6459,0.463280600770318
"10m","904_b",3.00319760609871,0.0110913069081559,0.00369316587281248,0.00132566473315361,210.3816551748,3.18568982037052,4,"10m_C2","FAGR+LIST2+LITU",8363,0.0631886154282261,0.0623541809618473,0.0177534945176547,8363,0.0199902736797868,8363,0.0506305499793089,8363,0.104049980148051,8363,0.409186741706074
"10m","904_c",2.73478462954801,0.0101954794644564,0.00372807399686952,0.00121859287417996,210.904699554484,0.96952715426742,3,"10m_C2","FAGR+LIST2+LITU",8351,0.0697975269194374,0.0717610120773315,0.0173000108730387,8351,0.0229851685256678,8351,0.0550927892676134,8351,0.120236636764953,8351,0.498007259116553
"10m","904_d",2.77727122422696,0.00956746997129658,0.00344491740231805,0.00114353138286414,212.979947259998,0.706051563097871,2,"10m_C3","QUAL+ACSA3C+CACA38",8020,0.0674875394585182,0.0698948800563812,0.0177846344743327,8020,0.0210723593568362,8020,0.0529844766508341,8020,0.116674102637668,8020,0.472466708985972
"10m","905_a",2.82259542538884,0.00872103294792931,0.00308972120817772,0.0010423628082313,213.243133188452,0.452544079641873,2,"10m_C3","QUAL+ACSA3C+CACA38",8028,0.0698809834286723,0.0707583352923393,0.0192985776630802,8028,0.0199948147461113,8028,0.053472484095291,8028,0.119272438822148,8028,0.459717519357633
"10m","905_b",2.93569629653042,0.0093338206865232,0.00317942312273734,0.00111560495189297,211.783120983817,1.10543704888265,4,"10m_C2","FAGR+LIST2+LITU",6011,0.0618929796183001,0.0634069666266441,0.0160460813383436,6011,0.0216640755175753,6011,0.0494422863140747,6011,0.106897836231413,6011,0.444820122154223
"10m","905_c",3.17296047611135,0.261867400121815,0.0825309366736107,0.031299140847761,212.118161795223,5.24985200923537,4,"10m_C2","FAGR+LIST2+LITU",5841,0.0641224194841676,0.0575988963246346,0.0287534789534631,5841,0.0208307598675275,5841,0.050728386642478,5841,0.111016690909698,5841,0.424163829385597
"10m","905_d",2.98128437330229,0.268806258664481,0.0901645817727652,0.0321284930723929,213.444759316438,0.0520642784893726,1,"10m_C2","FAGR+LIST2+LITU",7487,0.0672340134574946,0.0639641135931015,0.0250604926512981,7487,0.0224795009863436,7487,0.0536296936003039,7487,0.114094979256748,7487,0.431678635562188
"10m","906_a",2.91005589830801,0.0112497860901406,0.00386583161398432,0.00134460661838282,214.077295429192,0.868352977900652,2,"10m_C2","FAGR+LIST2+LITU",8052,0.0647991033168246,0.0651487484574318,0.0181882187590916,8052,0.0167411615041857,8052,0.0497723190617096,8052,0.111038239736508,8052,0.448258543840789
"10m","906_b",2.8811142017195,0.00864064775846698,0.00299906465120685,0.00103275494041008,213.076350036514,1.69812371950248,1,"10m_C2","FAGR+LIST2+LITU",7650,0.0594151139502821,0.059109952300787,0.016366178224458,7650,0.0161315351172797,7650,0.0457679417489547,7650,0.105564636264908,7650,0.433971411799002
"10m","906_c",2.78207696340951,0.00989684342660952,0.00355735788649092,0.00118289904055867,213.695539646975,0.874144486143238,2,"10m_C2","FAGR+LIST2+LITU",8091,0.0624516979663341,0.0626923814415932,0.0164671139364546,8091,0.016659618600695,8091,0.0478223759920588,8091,0.115437292544982,8091,0.484671824014208
"10m","906_d",2.77516895627139,0.0116044665674738,0.00418153516067906,0.00138699904375092,214.944249801815,0.411386962428579,2,"10m_C3","QUAL+ACSA3C+CACA38",8957,0.064751971956807,0.0655947625637054,0.0157104704543159,8957,0.0174173095793697,8957,0.0497657918059938,8957,0.118568387965149,8957,0.495399595994735
"10m","907_a",2.80111657648744,0.00901814125307618,0.0032194808772953,0.00107787404286954,215.613149907963,0.550931134081208,3,"10m_C3","QUAL+ACSA3C+CACA38",7866,0.063565275045062,0.0628099031746387,0.0187225371715586,7866,0.0178443121270009,7866,0.0492424468810348,7866,0.112234660222664,7866,0.466694116334488
"10m","907_b",2.86265726572028,0.282812157886204,0.0987935794035913,0.0338025182173187,213.908050839973,4.60480562536962,6,"10m_C2","FAGR+LIST2+LITU",7261,0.0565981861222379,0.0560164600610733,0.0150374730488491,7261,0.0172644004565245,7261,0.0447264166266045,7261,0.108068793096765,7261,0.471805634242028
"10m","907_c",2.76427262771838,0.00858844169344929,0.00310694452035223,0.00102651512216109,213.524483734805,4.11559181517251,6,"10m_C2","FAGR+LIST2+LITU",7049,0.0580017313700455,0.0572912655770779,0.0162957479526777,7049,0.0180799042008692,7049,0.046117376648802,7049,0.108562355768705,7049,0.466288237428581
"10m","907_d",2.80138315700013,0.275569331640515,0.09836902565503,0.0329368349031901,216.243222279267,1.81028506498101,4,"10m_C2","FAGR+LIST2+LITU",8068,0.0555501327772353,0.0547708068042994,0.0142981573610391,8068,0.0168814106357246,8068,0.0437399262733533,8068,0.109759137498264,8068,0.486306950195859
"10m","908_a",2.70373492124184,0.0832329088251675,0.0307844190535284,0.00994823538659613,216.703588204443,2.71889402441153,7,"10m_C2","FAGR+LIST2+LITU",7356,0.0571845138937745,0.0576793923974037,0.0143238947489001,7356,0.0185671199131235,7356,0.0453350381714141,7356,0.114399576686786,7356,0.501651557091079
"10m","908_b",2.76947098439389,0.0109197392283014,0.00394289714166883,0.00130515847321369,213.875548862592,6.95045064866044,8,"10m_C2","FAGR+LIST2+LITU",7838,0.0669130287980354,0.067668292671442,0.0187449792331119,7838,0.021803456542666,7838,0.0530111623161603,7838,0.122342599426161,7838,0.514485715853583
"10m","908_c",2.83548005622793,0.00873196994900174,0.00307953848231892,0.00104367002988951,214.731276714028,3.36029049882225,5,"10m_C2","FAGR+LIST2+LITU",6735,0.0556315268544064,0.0541399717330933,0.0151626498882049,6735,0.01799355485368,6735,0.0441496198747946,6735,0.107327651781423,6735,0.473341700755364
"10m","908_d",2.84346089441312,0.290264032380446,0.102081246466502,0.0346931875761874,216.987371138013,2.883601725709,7,"10m_C2","FAGR+LIST2+LITU",7592,0.0593237997554302,0.0583887454122305,0.0166118837766683,7592,0.0200036951166569,7592,0.0478971909300909,7592,0.111283515578026,7592,0.475634991281418
"10m","909_a",2.80153807616423,0.00934973235461665,0.00333735687341361,0.00111750675998572,217.044564199699,4.63101651838929,6,"10m_C2","FAGR+LIST2+LITU",8481,0.0510542331681371,0.051424153149128,0.00922755144241678,8481,0.0164752913316576,8481,0.0415391203615527,8481,0.0982581022831022,8481,0.431839379397543
"10m","909_b",2.77911619526046,0.00972291396683231,0.00349856331427016,0.00116211049392549,214.918097341484,0.620587644378414,3,"10m_C2","FAGR+LIST2+LITU",5660,0.0506961364325386,0.0494306273758411,0.0125202037224339,5660,0.0164055149915215,5660,0.0403147823536338,5660,0.101516958050239,5660,0.463067791813043
"10m","909_c",2.87443440637416,0.00785280988668248,0.00273194958607113,0.000938590304022688,214.584756324106,1.78095528939225,5,"10m_C2","FAGR+LIST2+LITU",7435,0.0624454471615231,0.0639554634690285,0.0166216097552886,7435,0.0187790762878042,7435,0.0494075614244024,7435,0.11711882385181,7435,0.501486693935961
"10m","909_d",2.84374245640114,0.008755682772073,0.00307892958181369,0.00104650425434379,216.704960627318,4.31793986833783,8,"10m_C2","FAGR+LIST2+LITU",7569,0.0669792479194267,0.0679674372076988,0.0189406555027671,7569,0.0217355188126542,7569,0.0541251883181127,7569,0.114935371765404,7569,0.471232193686055
"10m","910_a",2.87901332304859,0.0102393002970234,0.00355653105702928,0.00122383046545685,216.354796422141,3.44890744732302,5,"10m_C4","FRAMCO+AEFL+QUMU",8221,0.0648286725236847,0.0650054067373276,0.0173810091638166,8221,0.0189030108698213,8221,0.051322766343867,8221,0.114979885421537,8221,0.463863417006147
"10m","910_b",2.89382395595922,0.00805551636664258,0.00278369261200356,0.000962818362437266,214.040573046583,2.27364735200555,4,"10m_C3","QUAL+ACSA3C+CACA38",6677,0.0608308926789332,0.0615376867353916,0.0161177312219578,6677,0.0183385789229387,6677,0.0482354707014616,6677,0.111627535872496,6677,0.471660488335857
"10m","910_c",2.90275391343173,0.00844115560841054,0.00290798182007483,0.00100891106790157,212.423113033657,1.56144387265891,6,"10m_C2","FAGR+LIST2+LITU",6094,0.0553011504427689,0.0556716285645962,0.0140251791131053,6094,0.0178859061607712,6094,0.0441653007915528,6094,0.108786647139451,6094,0.462867177826834
"10m","910_d",2.82014920530424,0.0095923056646984,0.00340134686727101,0.00114649981599279,215.52484637753,3.1075468460625,5,"10m_C2","FAGR+LIST2+LITU",9025,0.063976098851938,0.0629803091287613,0.0162504173852309,9025,0.0191137270091022,9025,0.0511686147375421,9025,0.114097205526161,9025,0.466293740093229
"10m","911_a",2.82171405511786,0.00998419468431604,0.00353834388931341,0.00119333951278589,214.12366204004,1.36291255677327,5,"10m_C2","FAGR+LIST2+LITU",8689,0.0729676792382018,0.0726455226540565,0.019845582030295,8689,0.0204975355239123,8689,0.0582656089379835,8689,0.117641981441354,8689,0.460199312537545
"10m","911_b",2.81620028907693,0.00984070679513326,0.0034943206395163,0.00117618942976146,212.22077470816,1.21287476496231,5,"10m_C2","FAGR+LIST2+LITU",7919,0.0558417573574028,0.0555047206580639,0.0133857592209076,7919,0.0200374579432509,7919,0.0454036187699735,7919,0.110308566434596,7919,0.489559173053398
"10m","911_c",2.80812344181554,0.00983225048302991,0.00350135978234385,0.00117517870714593,209.983596292385,1.13776997227831,2,"10m_C4","FRAMCO+AEFL+QUMU",6565,0.0523335553189315,0.0475117824971676,0.0179362271288496,6565,0.0170204567643928,6565,0.0422516082890758,6565,0.0998076245434025,6565,0.437355933483443
"10m","911_d",2.71304561521636,0.115421441844158,0.0425431261445831,0.0137955009422764,210.786817846648,0.299460867002239,1,"10m_C4","FRAMCO+AEFL+QUMU",8933,0.0843010001275703,0.0870259329676628,0.0165627374269272,8933,0.0225097972800794,8933,0.066805799129122,8933,0.128028935639558,8933,0.474029581249327
"10m","912_a",2.8093087508807,0.0109378804722533,0.00389344192546452,0.00130732676659171,207.608324960535,0.644922682026543,2,"10m_C5","LITU+LIST2+ACNE2",9069,0.0703562657728878,0.0691874474287033,0.0161908170162035,9069,0.0223237645558601,9069,0.0564522964877244,9069,0.122078936582182,9069,0.487477070186581
"10m","912_b",3.00208822454126,0.00784546299665657,0.00261333525528065,0.000937712182707828,210.300251992874,1.44597529956533,5,"10m_C4","FRAMCO+AEFL+QUMU",6429,0.0479566858057787,0.0446365624666214,0.0127092683475811,6429,0.0172688041503537,6429,0.0395887545563471,6429,0.0869557380779975,6429,0.367092344905352
